TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315969281.2332561,00000000-0000-0000-0000-000000009393,OTHERS,1977.2246229612908,556.4069682947664,PIT
315969281.33235955,00000000-0000-0000-0000-000000009393,OTHERS,1978.2482779380157,557.5139362402565,PIT
315969281.42734265,00000000-0000-0000-0000-000000009393,OTHERS,1979.9659252129584,558.8795399361668,PIT
315969281.52826065,00000000-0000-0000-0000-000000009393,OTHERS,1981.311871143631,560.0487677793136,PIT
315969281.6338518,00000000-0000-0000-0000-000000009393,OTHERS,1982.7340434839364,561.2208703812745,PIT
315969281.73223776,00000000-0000-0000-0000-000000009393,OTHERS,1984.1750236649868,562.4069912636793,PIT
315969281.83338463,00000000-0000-0000-0000-000000009393,OTHERS,1985.5068746242284,563.5572029633672,PIT
315969281.93045604,00000000-0000-0000-0000-000000009393,OTHERS,1986.9649303423805,564.8061350983189,PIT
315969282.036086,00000000-0000-0000-0000-000000009393,OTHERS,1988.4503705248767,566.0191629725335,PIT
315969282.1337953,00000000-0000-0000-0000-000000009393,OTHERS,1989.9149571962064,567.2525696233257,PIT
315969282.23387015,00000000-0000-0000-0000-000000009393,OTHERS,1991.3117103497168,568.4543432137979,PIT
315969277.33314484,00000000-0000-0000-0000-000000009409,OTHERS,1968.3024880087708,555.8080960112675,PIT
315969277.43824464,00000000-0000-0000-0000-000000009409,OTHERS,1967.025230399855,554.7245045100475,PIT
315969277.53582114,00000000-0000-0000-0000-000000009409,OTHERS,1966.0183192776592,553.77904591234,PIT
315969277.6383556,00000000-0000-0000-0000-000000009409,OTHERS,1964.762231662624,552.7013791758638,PIT
315969277.73994225,00000000-0000-0000-0000-000000009409,OTHERS,1963.7844574972007,551.9232375447001,PIT
315969277.8354961,00000000-0000-0000-0000-000000009409,OTHERS,1962.6145312172223,550.9334576989291,PIT
315969277.9340601,00000000-0000-0000-0000-000000009409,OTHERS,1961.3935771128736,549.9064440619467,PIT
315969278.03623587,00000000-0000-0000-0000-000000009409,OTHERS,1960.2340574459288,548.9302770559474,PIT
315969278.1331592,00000000-0000-0000-0000-000000009409,OTHERS,1959.070363472212,547.9925384872521,PIT
315969278.23420614,00000000-0000-0000-0000-000000009409,OTHERS,1957.984103267232,547.0554353184003,PIT
315969278.33549434,00000000-0000-0000-0000-000000009409,OTHERS,1956.627324237931,545.9122734542105,PIT
315969278.4370352,00000000-0000-0000-0000-000000009409,OTHERS,1955.680453230328,545.1044361665023,PIT
315969278.53351945,00000000-0000-0000-0000-000000009409,OTHERS,1954.53179236574,544.1280059835836,PIT
315969278.63255566,00000000-0000-0000-0000-000000009409,OTHERS,1953.501774370323,543.2529969680796,PIT
315969278.73903567,00000000-0000-0000-0000-000000009409,OTHERS,1952.4593359027924,542.4617171047812,PIT
315969278.83354485,00000000-0000-0000-0000-000000009409,OTHERS,1951.6657545352728,541.6809919816707,PIT
315969278.9327315,00000000-0000-0000-0000-000000009409,OTHERS,1950.391962296428,540.5996616728589,PIT
315969279.0342917,00000000-0000-0000-0000-000000009409,OTHERS,1949.3771740058253,539.6808549167739,PIT
315969279.1314808,00000000-0000-0000-0000-000000009409,OTHERS,1948.2250009239208,538.6605840978235,PIT
315969279.23052883,00000000-0000-0000-0000-000000009409,OTHERS,1947.0762179125195,537.6305213010711,PIT
315969279.33334655,00000000-0000-0000-0000-000000009409,OTHERS,1945.8929660864887,536.6224080364573,PIT
315969279.43345183,00000000-0000-0000-0000-000000009409,OTHERS,1944.5952263314791,535.5446336247521,PIT
315969279.5288668,00000000-0000-0000-0000-000000009409,OTHERS,1943.407657087373,534.4992608359458,PIT
315969279.63266814,00000000-0000-0000-0000-000000009409,OTHERS,1942.285100721464,533.5128571902676,PIT
315969279.7378962,00000000-0000-0000-0000-000000009409,OTHERS,1941.104093897992,532.5395627893098,PIT
315969279.8362698,00000000-0000-0000-0000-000000009409,OTHERS,1940.036104585761,531.8149350077118,PIT
315969279.93399817,00000000-0000-0000-0000-000000009409,OTHERS,1939.0068192729836,530.914702147357,PIT
315969280.03628683,00000000-0000-0000-0000-000000009409,OTHERS,1937.878437961943,529.935181310031,PIT
315969280.13420206,00000000-0000-0000-0000-000000009409,OTHERS,1936.5263212088105,528.772884855458,PIT
315969280.23119813,00000000-0000-0000-0000-000000009409,OTHERS,1935.4391537123836,527.8866926597613,PIT
315969280.33953166,00000000-0000-0000-0000-000000009409,OTHERS,1934.3260645466128,526.7179822547281,PIT
315969280.4386474,00000000-0000-0000-0000-000000009409,OTHERS,1933.238608549292,526.0186810945878,PIT
315969280.5327352,00000000-0000-0000-0000-000000009409,OTHERS,1931.9538125410247,524.8198125059308,PIT
315969280.63243455,00000000-0000-0000-0000-000000009409,OTHERS,1931.9538125489955,524.8198125126522,PIT
315969280.72906494,00000000-0000-0000-0000-000000009409,OTHERS,1929.3194090982893,522.742867471932,PIT
315969280.83427674,00000000-0000-0000-0000-000000009409,OTHERS,1928.2817701733063,521.7046366663442,PIT
315969280.93123186,00000000-0000-0000-0000-000000009409,OTHERS,1926.782460513933,520.8008087266163,PIT
315969281.03532267,00000000-0000-0000-0000-000000009409,OTHERS,1926.7824605215867,520.8008087336789,PIT
315969281.13548416,00000000-0000-0000-0000-000000009409,OTHERS,1926.7824605292403,520.8008087407417,PIT
315969281.2332561,00000000-0000-0000-0000-000000009409,OTHERS,1926.7824605368935,520.8008087478047,PIT
315969277.43824464,00000000-0000-0000-0000-000000009413,OTHERS,1992.7279771590763,589.0569845880267,PIT
315969277.53582114,00000000-0000-0000-0000-000000009413,OTHERS,1992.8866706074516,589.3124720439114,PIT
315969277.6383556,00000000-0000-0000-0000-000000009413,OTHERS,1992.3689582720049,589.6641261684828,PIT
315969277.73994225,00000000-0000-0000-0000-000000009413,OTHERS,1992.688505686868,589.5031682715082,PIT
315969277.8354961,00000000-0000-0000-0000-000000009413,OTHERS,1992.65683829736,589.4039905242606,PIT
315969277.9340601,00000000-0000-0000-0000-000000009413,OTHERS,1992.761013706724,589.369363337148,PIT
315969278.03623587,00000000-0000-0000-0000-000000009413,OTHERS,1992.2360778472864,589.7409734803011,PIT
315969278.1331592,00000000-0000-0000-0000-000000009413,OTHERS,1992.2583567703757,589.7072462171956,PIT
315969278.23420614,00000000-0000-0000-0000-000000009413,OTHERS,1992.7957671269212,589.3539201266648,PIT
315969278.33549434,00000000-0000-0000-0000-000000009413,OTHERS,1992.5950648392209,589.4907453726216,PIT
315969278.4370352,00000000-0000-0000-0000-000000009413,OTHERS,1992.7644910146955,589.415027810978,PIT
315969278.53351945,00000000-0000-0000-0000-000000009413,OTHERS,1992.755188692926,589.4853484245209,PIT
315969278.63255566,00000000-0000-0000-0000-000000009413,OTHERS,1992.380628187436,589.5608259402125,PIT
315969278.73903567,00000000-0000-0000-0000-000000009413,OTHERS,1992.529808451529,589.4300689862298,PIT
315969278.83354485,00000000-0000-0000-0000-000000009413,OTHERS,1992.7491065037532,589.4255767670771,PIT
315969278.9327315,00000000-0000-0000-0000-000000009413,OTHERS,1992.1954493079224,589.7522189023588,PIT
315969279.0342917,00000000-0000-0000-0000-000000009413,OTHERS,1992.0770424199443,589.975494686065,PIT
315969279.1314808,00000000-0000-0000-0000-000000009413,OTHERS,1992.890670347629,589.2934126122612,PIT
315969279.23052883,00000000-0000-0000-0000-000000009413,OTHERS,1992.8287440936956,589.3396772557712,PIT
315969279.33334655,00000000-0000-0000-0000-000000009413,OTHERS,1992.214917688312,589.6355621510381,PIT
315969279.43345183,00000000-0000-0000-0000-000000009413,OTHERS,1992.35332647762,589.6976817331541,PIT
315969279.5288668,00000000-0000-0000-0000-000000009413,OTHERS,1991.907107728523,590.1385771902762,PIT
315969279.63266814,00000000-0000-0000-0000-000000009413,OTHERS,1992.148703050796,589.8083287501893,PIT
315969279.7378962,00000000-0000-0000-0000-000000009413,OTHERS,1992.7445715677452,589.3655380966619,PIT
315969279.8362698,00000000-0000-0000-0000-000000009413,OTHERS,1992.5229168533524,589.4971342035515,PIT
315969279.93399817,00000000-0000-0000-0000-000000009413,OTHERS,1992.7033833561093,589.3934704739527,PIT
315969280.03628683,00000000-0000-0000-0000-000000009413,OTHERS,1992.6604202013957,589.3824041309575,PIT
315969280.13420206,00000000-0000-0000-0000-000000009413,OTHERS,1992.640071278792,589.4303227624321,PIT
315969280.23119813,00000000-0000-0000-0000-000000009413,OTHERS,1992.63501255604,589.5127291621213,PIT
315969280.33953166,00000000-0000-0000-0000-000000009413,OTHERS,1992.644552900498,589.4672401354022,PIT
315969280.4386474,00000000-0000-0000-0000-000000009413,OTHERS,1992.5629751221527,589.4316235813152,PIT
315969280.5327352,00000000-0000-0000-0000-000000009413,OTHERS,1992.665989276842,589.3764114333852,PIT
315969280.63243455,00000000-0000-0000-0000-000000009413,OTHERS,1992.4821015473287,589.5461836472731,PIT
315969280.72906494,00000000-0000-0000-0000-000000009413,OTHERS,1992.662469681993,589.4319682488701,PIT
315969280.83427674,00000000-0000-0000-0000-000000009413,OTHERS,1992.293823388174,589.6075060809658,PIT
315969280.93123186,00000000-0000-0000-0000-000000009413,OTHERS,1992.4334860070203,589.5309834136875,PIT
315969281.03532267,00000000-0000-0000-0000-000000009413,OTHERS,1992.3939513119003,589.5690428789452,PIT
315969281.13548416,00000000-0000-0000-0000-000000009413,OTHERS,1992.5688885780603,589.6382650812237,PIT
315969281.2332561,00000000-0000-0000-0000-000000009413,OTHERS,1992.7850610596963,589.5142444718699,PIT
315969281.33235955,00000000-0000-0000-0000-000000009413,OTHERS,1992.3500879845649,590.1321017416774,PIT
315969281.42734265,00000000-0000-0000-0000-000000009413,OTHERS,1992.2848040157048,590.1913719387247,PIT
315969281.52826065,00000000-0000-0000-0000-000000009413,OTHERS,1992.6717560465584,589.9612202469829,PIT
315969281.6338518,00000000-0000-0000-0000-000000009413,OTHERS,1992.7602092402665,589.8592552924816,PIT
315969281.73223776,00000000-0000-0000-0000-000000009413,OTHERS,1992.7438899606448,589.9318146086615,PIT
315969281.83338463,00000000-0000-0000-0000-000000009413,OTHERS,1992.763957872063,589.9463521989965,PIT
315969281.93045604,00000000-0000-0000-0000-000000009413,OTHERS,1992.7279252580097,589.9007095630614,PIT
315969282.036086,00000000-0000-0000-0000-000000009413,OTHERS,1992.746742978872,589.9040187684093,PIT
315969282.1337953,00000000-0000-0000-0000-000000009413,OTHERS,1992.8053482551736,589.8672618773332,PIT
315969282.23387015,00000000-0000-0000-0000-000000009413,OTHERS,1992.7928989397888,589.9022351105187,PIT
315969277.43824464,00000000-0000-0000-0000-000000009415,OTHERS,1957.700688008028,552.5137451407141,PIT
315969277.53582114,00000000-0000-0000-0000-000000009415,OTHERS,1956.7969033912348,551.7425820601802,PIT
315969277.6383556,00000000-0000-0000-0000-000000009415,OTHERS,1956.7969033995969,551.7425820672779,PIT
315969277.73994225,00000000-0000-0000-0000-000000009415,OTHERS,1956.7969034079583,551.7425820743765,PIT
315969277.8354961,00000000-0000-0000-0000-000000009415,OTHERS,1954.128730852988,549.5527666036792,PIT
315969277.9340601,00000000-0000-0000-0000-000000009415,OTHERS,1953.3375602959425,548.7031101268271,PIT
315969278.03623587,00000000-0000-0000-0000-000000009415,OTHERS,1953.3375603041693,548.7031101338932,PIT
315969278.1331592,00000000-0000-0000-0000-000000009415,OTHERS,1953.3375603123968,548.7031101409584,PIT
315969278.23420614,00000000-0000-0000-0000-000000009415,OTHERS,1950.81299647764,546.5592960435305,PIT
315969278.33549434,00000000-0000-0000-0000-000000009415,OTHERS,1950.187440495989,545.6638681035263,PIT
315969278.4370352,00000000-0000-0000-0000-000000009415,OTHERS,1945.152000436618,541.9440329588814,PIT
315969278.53351945,00000000-0000-0000-0000-000000009415,OTHERS,1947.1909593374912,543.6406248733084,PIT
315969278.63255566,00000000-0000-0000-0000-000000009415,OTHERS,1943.330908338192,540.4654177576011,PIT
315969278.73903567,00000000-0000-0000-0000-000000009415,OTHERS,1941.4883407935836,538.6280404923418,PIT
315969278.83354485,00000000-0000-0000-0000-000000009415,OTHERS,1939.4385415584632,537.3185752939779,PIT
315969278.9327315,00000000-0000-0000-0000-000000009415,OTHERS,1939.4385415666889,537.3185753008166,PIT
315969277.9340601,00000000-0000-0000-0000-000000009420,OTHERS,1986.2670371579952,571.268868336706,PIT
315969278.03623587,00000000-0000-0000-0000-000000009420,OTHERS,1985.0319254828669,570.2708498181029,PIT
315969278.1331592,00000000-0000-0000-0000-000000009420,OTHERS,1983.7173470769385,569.0258551030557,PIT
315969278.23420614,00000000-0000-0000-0000-000000009420,OTHERS,1982.882979089484,568.419069095733,PIT
315969278.33549434,00000000-0000-0000-0000-000000009420,OTHERS,1981.6163515903247,566.9321325229517,PIT
315969278.4370352,00000000-0000-0000-0000-000000009420,OTHERS,1980.462958449443,566.3232172342861,PIT
315969278.53351945,00000000-0000-0000-0000-000000009420,OTHERS,1979.378876722502,565.3424473898925,PIT
315969278.63255566,00000000-0000-0000-0000-000000009420,OTHERS,1977.9822513475367,564.2516057607854,PIT
315969278.73903567,00000000-0000-0000-0000-000000009420,OTHERS,1976.7894398476144,563.1893949649226,PIT
315969278.83354485,00000000-0000-0000-0000-000000009420,OTHERS,1975.879969064218,562.4174834886016,PIT
315969278.9327315,00000000-0000-0000-0000-000000009420,OTHERS,1974.538357849269,561.2822360151049,PIT
315969279.0342917,00000000-0000-0000-0000-000000009420,OTHERS,1973.2276889793911,560.2410124526551,PIT
315969279.1314808,00000000-0000-0000-0000-000000009420,OTHERS,1972.1096677884248,559.2622354755092,PIT
315969279.23052883,00000000-0000-0000-0000-000000009420,OTHERS,1970.6710323672007,558.0394563551426,PIT
315969279.33334655,00000000-0000-0000-0000-000000009420,OTHERS,1969.4634674283725,557.0229850668197,PIT
315969279.43345183,00000000-0000-0000-0000-000000009420,OTHERS,1968.4004442503024,556.1253280910362,PIT
315969279.5288668,00000000-0000-0000-0000-000000009420,OTHERS,1967.1831510477807,555.0756065756759,PIT
315969279.63266814,00000000-0000-0000-0000-000000009420,OTHERS,1965.9350431682728,554.0867182785254,PIT
315969279.7378962,00000000-0000-0000-0000-000000009420,OTHERS,1964.740748395671,553.0929494672394,PIT
315969279.8362698,00000000-0000-0000-0000-000000009420,OTHERS,1963.6715462748275,552.1714752504055,PIT
315969279.93399817,00000000-0000-0000-0000-000000009420,OTHERS,1962.2787880516464,550.964718663993,PIT
315969280.03628683,00000000-0000-0000-0000-000000009420,OTHERS,1961.4378969935424,550.2719804577326,PIT
315969280.13420206,00000000-0000-0000-0000-000000009420,OTHERS,1960.180831538674,549.2542779335394,PIT
315969280.23119813,00000000-0000-0000-0000-000000009420,OTHERS,1959.2528313756288,548.3980146364921,PIT
315969280.33953166,00000000-0000-0000-0000-000000009420,OTHERS,1957.9081939417424,547.2656964953372,PIT
315969280.4386474,00000000-0000-0000-0000-000000009420,OTHERS,1956.5382371882404,546.1064798260004,PIT
315969280.5327352,00000000-0000-0000-0000-000000009420,OTHERS,1955.425479790161,545.2362202281737,PIT
315969280.63243455,00000000-0000-0000-0000-000000009420,OTHERS,1954.1304517309925,544.1416442247001,PIT
315969280.72906494,00000000-0000-0000-0000-000000009420,OTHERS,1952.9323068473389,543.0845782675093,PIT
315969280.83427674,00000000-0000-0000-0000-000000009420,OTHERS,1951.7933775081024,542.0478270242967,PIT
315969280.93123186,00000000-0000-0000-0000-000000009420,OTHERS,1950.554548025208,541.1279431641503,PIT
315969281.03532267,00000000-0000-0000-0000-000000009420,OTHERS,1949.5654319195116,540.2893654241299,PIT
315969281.13548416,00000000-0000-0000-0000-000000009420,OTHERS,1948.3413126965163,539.187026839785,PIT
315969281.2332561,00000000-0000-0000-0000-000000009420,OTHERS,1947.0253435662653,538.1928356736721,PIT
315969281.33235955,00000000-0000-0000-0000-000000009420,OTHERS,1945.8953181753943,537.2880496771429,PIT
315969281.42734265,00000000-0000-0000-0000-000000009420,OTHERS,1944.680950442517,536.1681369280367,PIT
315969281.52826065,00000000-0000-0000-0000-000000009420,OTHERS,1943.482807268552,535.2448563834079,PIT
315969281.6338518,00000000-0000-0000-0000-000000009420,OTHERS,1942.2226985849557,534.1049533911312,PIT
315969281.73223776,00000000-0000-0000-0000-000000009420,OTHERS,1940.896130161647,532.9592870105034,PIT
315969281.83338463,00000000-0000-0000-0000-000000009420,OTHERS,1940.896130169535,532.9592870170687,PIT
315969281.93045604,00000000-0000-0000-0000-000000009420,OTHERS,1938.3476899517464,530.9426675799693,PIT
315969282.036086,00000000-0000-0000-0000-000000009420,OTHERS,1937.0202400707624,529.8337685587538,PIT
315969282.1337953,00000000-0000-0000-0000-000000009420,OTHERS,1935.637452671296,528.853908613316,PIT
315969282.23387015,00000000-0000-0000-0000-000000009420,OTHERS,1935.6374526790084,528.8539086200357,PIT
315969278.23420614,00000000-0000-0000-0000-000000009421,OTHERS,1991.8792218528847,579.5537947215312,PIT
